EarTagNumberCurrent	EarTagNumberOriginal	StrainName	Diet	Sex	Status	AgeAtDeath	DateOfBirth	DateDietStart	DateOfDeath	AgeAtSetUp	Weight00 Baseline	DateWeightBaseline	Weight01	AgeAtWeight01	Weight02	AgeAtWeight02	Weight03	AgeAtWeight03	Weight04	AgeAtWeight04	Weight05	AgeAtWeight05	Weight06	AgeAtWeight06	Weight07	AgeAtWeight07	Weight08	AgeAtWeight08	Weight09	AgeAtWeight09	Weight10	AgeAtWeight10	Weight11	AgeAtWeight11	Weight12	AgeAtWeight12	Weight13	AgeAtWeight13	Weight14	AgeAtWeight14	Weight15	AgeAtWeight15	Weight16	AgeAtWeight16	Weight17	AgeAtWeight17	Weight18	AgeAtWeight18	Weight19	AgeAtWeight19	Weight20	AgeAtWeight20		DateWeight01	DateWeight02	DateWeight03	DateWeight04	DateWeight05	DateWeight06	DateWeight07	DateWeight08	DateWeight09	DateWeight10	DateWeight11	DateWeight12	DateWeight13	DateWeight14	DateWeight15	DateWeight16	DateWeight17	DateWeight18	DateWeight19	DateWeight20	DaysOnDietAtWeight01	DaysOnDietAtWeight02	DaysOnDietAtWeight03	DaysOnDietAtWeight04	DaysOnDietAtWeight05	DaysOnDietAtWeight06	DaysOnDietAtWeight07	DaysOnDietAtWeight08	DaysOnDietAtWeight09	DaysOnDietAtWeight10	DaysOnDietAtWeight11	DaysOnDietAtWeight12	DaysOnDietAtWeight13	DaysOnDietAtWeight14	DaysOnDietAtWeight15	DaysOnDietAtWeight16	DaysOnDietAtWeight17	DaysOnDietAtWeight18	DaysOnDietAtWeight19	DaysOnDietAtWeight20
3161	3161	BXD147a	CD	F	Euthanized	778	09/03/2019	08/07/2020	10/20/2021	339	29.1		30.2	350	29.2	414	30.8	463	30	542	30.1	597	25.9	667	28.2	730	30	778																										08/18/2020	10/21/2020	12/09/2020	02/26/2021	04/22/2021	07/01/2021	09/02/2021	10/20/2021													11	75	124	203	258	328	391	439												
3162	3162	BXD147	CD	F	Euthanized	573	09/03/2019	08/07/2020	03/29/2021	339	29.3		29.2	350	28.3	414	29.7	463	28	573	28.3	542																																08/18/2020	10/21/2020	12/09/2020	03/29/2021	02/26/2021																11	75	124	234	203															
3142	3142	BXD5	CD	F	Natural	965	09/03/2019	08/07/2020	04/25/2022	339	22.9		29.2	350	30.3	415	30	464	32	542	31.1	597	30.6	666	29.2	730	27.5	794	26.2	877	18.7	947																						08/18/2020	10/22/2020	12/10/2020	02/26/2021	04/22/2021	06/30/2021	09/02/2021	11/05/2021	01/27/2022	04/07/2022											11	76	125	203	258	327	391	455	538	608										
3141	3141	BXD5	CD	F	Euthanized	624	09/03/2019	08/07/2020	05/19/2021	339	22.9		22.9	350	22.4	415	23.1	464	22.6	542	22.8	597																																08/18/2020	10/22/2020	12/10/2020	02/26/2021	04/22/2021																11	76	125	203	258															
5053	5053	BXD8	CD	F	Euthanized	475	05/20/2022	02/14/2023	09/07/2023	270	37.5		37.8	350	38	420	27.6	468																																				05/05/2023	07/14/2023	08/31/2023																		80	150	198																	
93	93	BXD11	CD	F	Natural	762	04/11/2011	02/13/2012	05/12/2013	308	37.4	02/13/2012	30	350	29.1	429	31.7	563	29.3	662																																		03/26/2012	06/13/2012	10/25/2012	02/01/2013																	42	121	255	354																
94	94	BXD11	CD	F	Natural	426	04/11/2011	02/13/2012	06/10/2012	308	37.3	02/13/2012	36.6	350																																								03/26/2012																				42																			
2274	2274	C57BL/6J	CD	F	Euthanized	896	10/20/2014	08/05/2015	04/03/2017	289	25.8		27	351	26.5	417	27.1	485	28.3	562	29.6	618	27.5	689	22.1	764	21.1	828	22.8	878																								10/06/2015	12/11/2015	02/17/2016	05/04/2016	06/29/2016	09/08/2016	11/22/2016	01/25/2017	03/16/2017												62	128	196	273	329	400	475	539	589											
2944	2944	DBA/2J-Gpnmb	CD	F	Euthanized	674	06/23/2018	05/13/2019	04/27/2020	324	25.1		24.6	354	25.3	434	24.7	487	24.1	544	21.7	653																																06/12/2019	08/31/2019	10/23/2019	12/19/2019	04/06/2020																30	110	163	220	329															
2260	2260	BXD24	CD	F	Natural	703	10/14/2014	08/05/2015	09/16/2016	295	34.1		39.9	357	37	423	39.4	491	41.2	568	37.2	624	30.6	695																														10/06/2015	12/11/2015	02/17/2016	05/04/2016	06/29/2016	09/08/2016															62	128	196	273	329	400														
91	91	BXD9	CD	F	Natural	570	04/04/2011	02/13/2012	10/25/2012	315	27.9	02/13/2012	26.7	357	21.9	436	19.1	515	19.9	570																																		03/26/2012	06/13/2012	08/31/2012	10/25/2012																	42	121	200	255																
20	20	BXD70	CD	F	Natural	613	04/04/2011	02/13/2012	12/07/2012	315	28.1	02/13/2012	36.7	357	52.8	436	56.9	515	58.8	570																																		03/26/2012	06/13/2012	08/31/2012	10/25/2012																	42	121	200	255																
19	19	BXD70	CD	F	Natural	436	04/04/2011	02/13/2012	06/13/2012	315	18.7	02/13/2012	27.3	357	27.2	436																																						03/26/2012	06/13/2012																			42	121																		
90	90	BXD9	CD	F	Natural	401	04/04/2011	02/13/2012	05/09/2012	315	25.9	02/13/2012	26.7	357																																								03/26/2012																				42																			
2942	2942	DBA/2J-Gpnmb	CD	F	Natural	519	06/19/2018	05/13/2019	11/20/2019	328	25.7		25.1	358	26	437	24.9	491																																				06/12/2019	08/30/2019	10/23/2019																		30	109	163																	
2941	2941	DBA/2J-Gpnmb	CD	F	Natural	398	06/19/2018	05/13/2019	07/22/2019	328	27		26.9	358																																								06/12/2019																				30																			
5091	5091	C57BL/6J	CD	F	Natural	832	09/06/2022	06/08/2023	12/16/2024	275	22.8		23.2	359	26.5	422	29.1	470	33.5	540			36.4	674	37.5	738																												08/31/2023	11/02/2023	12/20/2023	02/28/2024		07/11/2024	09/13/2024														84	147	195	265		399	463													
1213	1213	BXD100	CD	F	Harvest	374	10/08/2012	08/08/2013	10/17/2013	304	36.1	08/08/2013	36.4	359																																								10/02/2013																				55																			
1297	1214	BXD100	CD	F	Harvest	374	10/08/2012	08/08/2013	10/17/2013	304	30.9	08/08/2013	32.8	359																																								10/02/2013																				55																			
4	4	BXD48	CD	F	Harvest	405	03/31/2011	02/13/2012	05/09/2012	319	23.9	02/13/2012	24.2	361																																								03/26/2012																				42																			
5	5	BXD48	CD	F	Harvest	405	03/31/2011	02/13/2012	05/09/2012	319	27.4	02/13/2012	23.1	361																																								03/26/2012																				42																			
614	614	BXD86	CD	F	Harvest	544	08/18/2011	07/20/2012	02/12/2013	337	38.2	07/20/2012	38.6	363	38.1	434	38.3	533																																				08/15/2012	10/25/2012	02/01/2013																		26	97	196																	
615	615	BXD86	CD	F	Harvest	544	08/18/2011	07/20/2012	02/12/2013	337	39.7	07/20/2012	39	363	37.4	434	37.3	533																																				08/15/2012	10/25/2012	02/01/2013																		26	97	196																	
32	32	BXD77	CD	F	Natural	542	03/29/2011	02/13/2012	09/21/2012	321	24.6	02/13/2012	24.3	363	23.8	442	21.6	521																																				03/26/2012	06/13/2012	08/31/2012																		42	121	200																	
5095	5095	C57BL/6J	CD	F	Euthanized	658	09/06/2022	06/08/2023	06/25/2024	275	29.8		32	365	32	422	34	470	37	540	39.1	609																																09/06/2023	11/02/2023	12/20/2023	02/28/2024	05/07/2024																90	147	195	265	334															
5039	5039	C57BL/6J	CD	F	Harvest	414	02/15/2022	12/21/2022	04/05/2023	309	29.9		32.9	373																																								02/23/2023																				64																			
5039	5039	C57BL/6J	CD	F	Natural	706	02/15/2022	12/21/2022	01/22/2024	309	29.9		32.9	373																																								02/23/2023																				64																			
69	69	BXD48a	CD	F	Harvest	419	03/17/2011	02/13/2012	05/09/2012	333	25.2	02/13/2012	24.3	375																																								03/26/2012																				42																			
70	70	BXD48a	CD	F	Harvest	419	03/17/2011	02/13/2012	05/09/2012	333	24.4	02/13/2012	25.3	375																																								03/26/2012																				42																			
2943	2943	DBA/2J-Gpnmb	CD	F	Natural	834	05/30/2018	05/13/2019	09/10/2020	348	30		30.4	378	30.2	457	31.6	511	29.9	618	29	677	24.7	749	22.7	811																												06/12/2019	08/30/2019	10/23/2019	02/07/2020	04/06/2020	06/17/2020	08/18/2020														30	109	163	270	329	401	463													
5038	5038	C57BL/6J	CD	F	Harvest	807	02/15/2022	12/21/2022	05/02/2024	309	30.2		30.3	378	28	799																																						02/28/2023	04/24/2024																			69	490																		
2644	2644	DBA/2J	CD	F	Natural	607	01/12/2016	12/13/2016	09/10/2017	336	27.5		25.9	379	27.3	429	26.9	490	30.5	568																																		01/25/2017	03/16/2017	05/16/2017	08/02/2017																	43	93	154	232																
2643	2643	DBA/2J	CD	F	Euthanized	547	01/12/2016	12/13/2016	07/12/2017	336	27.6		25.4	379	26	429	25.6	490																																				01/25/2017	03/16/2017	05/16/2017																		43	93	154																	
4501	4501	BXD2	CD	F	Natural	398	05/29/2021	10/14/2021	07/01/2022	138	23.3		17	379																																								06/12/2022																				241																			
2945	2945	DBA/2J	CD	F	Natural	949	05/27/2018	05/13/2019	12/31/2020	351	26.6		28.6	381	31.7	461	32.2	514	31.6	571	32.9	621	31.4	680	29.7	752	26.3	814	22	878	20.2	927																						06/12/2019	08/31/2019	10/23/2019	12/19/2019	02/07/2020	04/06/2020	06/17/2020	08/18/2020	10/21/2020	12/09/2020											30	110	163	220	270	329	401	463	527	576										
2235	2235	BXD111	CD	F	Natural	943	09/16/2014	08/05/2015	04/16/2017	323	30.5		34.3	385	31.2	451	26.7	519	27.5	596	25.6	652	24.3	723	21.2	798	21.5	862	23.4	912																								10/06/2015	12/11/2015	02/17/2016	05/04/2016	06/29/2016	09/08/2016	11/22/2016	01/25/2017	03/16/2017												62	128	196	273	329	400	475	539	589											
1565	1565	BXD95	CD	F	Harvest	536	04/21/2013	04/11/2014	10/09/2014	355	25	04/11/2014	25.1	387	24.7	458	20.7	505																																				05/13/2014	07/23/2014	09/08/2014																		32	103	150																	
1742	1566	BXD95	CD	F	Harvest	536	04/21/2013	04/11/2014	10/09/2014	355	26.5	04/11/2014	26	387	26	458	25.3	505																																				05/13/2014	07/23/2014	09/08/2014																		32	103	150																	
302	302	BXD83	CD	F	Natural	603	03/02/2011	02/13/2012	10/25/2012	348	22.6	02/13/2012	21.9	390	21.3	469	15.9	548	18.1	603																																		03/26/2012	06/13/2012	08/31/2012	10/25/2012																	42	121	200	255																
303	303	BXD83	CD	F	Natural	639	03/02/2011	02/13/2012	11/30/2012	348	24.3	02/13/2012	23.5	390	21.8	469	17.7	548	22.3	603																																		03/26/2012	06/13/2012	08/31/2012	10/25/2012																	42	121	200	255																
299	299	BXD83	CD	F	Harvest	553	03/02/2011	02/13/2012	09/05/2012	348	23.5	02/13/2012	22.8	390	23.9	469	24.2	548																																				03/26/2012	06/13/2012	08/31/2012																		42	121	200																	
301	301	BXD83	CD	F	Harvest	553	03/02/2011	02/13/2012	09/05/2012	348	22.3	02/13/2012	23.3	390	23.3	469	25.3	548																																				03/26/2012	06/13/2012	08/31/2012																		42	121	200																	
300	300	BXD83	CD	F	Natural	450	03/02/2011	02/13/2012	05/25/2012	348	20.1	02/13/2012	20.2	390																																								03/26/2012																				42																			
2948	2948	DBA/2J-Gpnmb	CD	F	Euthanized	691	05/11/2018	05/13/2019	04/01/2020	367	24.2		24	396	22.1	475	21.6	530	19.5	585	30.4	587	18.9	635	13.6	691																												06/11/2019	08/29/2019	10/23/2019	12/17/2019	12/19/2019	02/05/2020	04/01/2020														29	108	163	218	220	268	324													
2947	2947	DBA/2J-Gpnmb	CD	F	Euthanized	476	05/11/2018	05/13/2019	08/30/2019	367	25.1		24.9	396	29.4	475																																						06/11/2019	08/29/2019																			29	108																		
5982	5982	DBA/2J	CD	F	Euthanized	397	01/22/2023	12/18/2023	02/23/2024	330	33.3		31	397																																								02/23/2024																				67																			
5018	5018	BXD8	CD	F	Natural	455	01/25/2022	12/21/2022	04/25/2023	330	46.2		44	399																																								02/28/2023																				69																			
3156	3156	BXD205	CD	F	Euthanized	912	07/14/2019	08/07/2020	01/11/2022	390	22		21.8	401	24.9	465	28.8	593	19	648	16	717	14.6	781	15.1	845																												08/18/2020	10/21/2020	02/26/2021	04/22/2021	06/30/2021	09/02/2021	11/05/2021														11	75	203	258	327	391	455													
3155	3155	BXD205	CD	F	Natural	741	07/14/2019	08/07/2020	07/24/2021	390	22		23.9	401	27.6	465	30.1	593	25.2	648	18.4	717																																08/18/2020	10/21/2020	02/26/2021	04/22/2021	06/30/2021																11	75	203	258	327															
2261	2261	BXD169	CD	F	Natural	727	08/29/2014	08/05/2015	08/25/2016	341	26.1		26.3	403	26.5	469	26.7	537	24.7	614	24	670																																10/06/2015	12/11/2015	02/17/2016	05/04/2016	06/29/2016																62	128	196	273	329															
76	76	BXD100	CD	F	Natural	879	02/17/2011	02/10/2012	07/15/2013	358	27.8	02/10/2012	28.4	403	27.9	482	27.3	561	27.8	616	27.2	715	25.5	794																														03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013	04/21/2013															45	124	203	258	357	436														
77	77	BXD100	CD	F	Natural	526	02/17/2011	02/10/2012	07/27/2012	358	24	02/10/2012	23.3	403	20.7	482																																						03/26/2012	06/13/2012																			45	124																		
120	120	BXD85	CD	F	Natural	480	02/16/2011	02/13/2012	06/10/2012	362	31	02/13/2012	29.3	404																																								03/26/2012																				42																			
121	121	BXD85	CD	F	Natural	480	02/16/2011	02/13/2012	06/10/2012	362	27	02/13/2012	29	404																																								03/26/2012																				42																			
3061	3061	BXD14	CD	F	Natural	436	02/26/2019	03/04/2020	05/07/2020	372	34.7		28.3	405																																								04/06/2020																				33																			
128	128	BXD65b	CD	F	Natural	732	02/13/2011	02/13/2012	02/14/2013	365	28.8	02/13/2012	27.8	407	27.4	486	27.2	565	30	620	19.1	719																																03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013																42	121	200	255	354															
127	127	BXD65b	CD	F	Natural	760	02/13/2011	02/13/2012	03/14/2013	365	27.9	02/13/2012	27.4	407	26.7	486	24.9	565	28.4	620	24.7	719																																03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013																42	121	200	255	354															
58	58	BXD73b	CD	F	Natural	664	02/12/2011	02/13/2012	12/07/2012	366	18.9	02/13/2012	20.7	408	19.6	487	21	566	22.2	621																																		03/26/2012	06/13/2012	08/31/2012	10/25/2012																	42	121	200	255																
2278	2278	BXD172	CD	F	Natural	475	08/23/2014	08/05/2015	12/11/2015	347	31.2		33.6	409																																								10/06/2015																				62																			
83	83	BXD27	CD	F	Natural	1083	02/08/2011	02/13/2012	01/26/2014	370	32.7	02/13/2012	24.9	412	27.7	491	24.1	570	25.5	625	24.4	724	20.1	803	20.4	912	18.7	1007	18.1	1073																								03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013	04/21/2013	08/08/2013	11/11/2013	01/16/2014												42	121	200	255	354	433	542	637	703											
82	82	BXD27	CD	F	Natural	808	02/08/2011	02/13/2012	04/26/2013	370	26.4	02/13/2012	24.5	412	23.3	491	38	570	19	625	18.8	724	16.5	803																														03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013	04/21/2013															42	121	200	255	354	433														
1212	1212	BXD73b	CD	F	Natural	935	08/15/2012	08/08/2013	03/08/2015	358	27.5	08/08/2013	27.9	413	28	453	25.5	519	25.9	573	25.7	637	24.5	708	23.6	755	21.6	817	18.5	882																								10/02/2013	11/11/2013	01/16/2014	03/11/2014	05/14/2014	07/24/2014	09/09/2014	11/10/2014	01/14/2015												55	95	161	215	279	350	397	459	524											
1177	1177	BXD73b	CD	F	Natural	763	08/15/2012	08/08/2013	09/17/2014	358	23.9	08/08/2013	23	413	23.2	453	21.2	519	19.7	573	15.3	637	13.9	708	13	755																												10/02/2013	11/11/2013	01/16/2014	03/11/2014	05/14/2014	07/24/2014	09/09/2014														55	95	161	215	279	350	397													
3083	3083	BXD160	CD	F	Natural	772	02/18/2019	03/05/2020	03/31/2021	381	35.2		31.8	413	34.6	485	29.3	547	27	611	26.4	660	23.6	739																														04/06/2020	06/17/2020	08/18/2020	10/21/2020	12/09/2020	02/26/2021															32	104	166	230	279	358														
3082	3082	BXD160	CD	F	Natural	756	02/18/2019	03/05/2020	03/15/2021	381	33.2		36	413	37.2	485	36.6	547	36.8	612	34.1	661	27.3	739																														04/06/2020	06/17/2020	08/18/2020	10/22/2020	12/10/2020	02/26/2021															32	104	166	231	280	358														
62	62	BXD61	CD	F	Natural	551	02/06/2011	02/13/2012	08/10/2012	372	25.3	02/13/2012	26.7	414	20	493																																						03/26/2012	06/13/2012																			42	121																		
3160	3160	BXD216	CD	F	Natural	657	06/30/2019	08/07/2020	04/17/2021	404	19.2		19	415	18.2	479	17.5	528	18.9	607																																		08/18/2020	10/21/2020	12/09/2020	02/26/2021																	11	75	124	203																
3159	3159	BXD216	CD	F	Euthanized	480	06/30/2019	08/07/2020	10/22/2020	404	22.2		21.8	415	21.1	479																																						08/18/2020	10/21/2020																			11	75																		
2280	2280	BXD9	CD	F	Natural	515	08/16/2014	08/05/2015	01/13/2016	354	35.1		33.3	416	28.9	482																																						10/06/2015	12/11/2015																			62	128																		
3078	3078	BXD171	CD	F	Euthanized	710	02/15/2019	03/05/2020	01/25/2021	384	30.1		31	416	26.6	488	28.2	550	26.6	614	25	663																																04/06/2020	06/17/2020	08/18/2020	10/21/2020	12/09/2020																32	104	166	230	279															
3077	3077	BXD171	CD	F	Euthanized	416	02/15/2019	03/05/2020	04/06/2020	384	34.1		35.7	416																																								04/06/2020																				32																			
4989	4989	BXD11	CD	F	Natural	915	07/16/2022	06/30/2023	01/16/2025	349	28.3		31.6	417	34	474	34.4	522	33.6	592	33.4	661	30	727	31	790	30.8	824	29.8	873																								09/06/2023	11/02/2023	12/20/2023	02/28/2024	05/07/2024	07/12/2024	09/13/2024	10/17/2024	12/05/2024												68	125	173	243	312	378	441	475	524											
4988	4988	BXD11	CD	F	Natural	604	07/16/2022	06/30/2023	03/11/2024	349	21.6		27.6	417	29	474	31.3	522	29.6	592																																		09/06/2023	11/02/2023	12/20/2023	02/28/2024																	68	125	173	243																
5040	5040	DBA/2J	CD	F	Euthanized	1071	01/07/2022	12/21/2022	12/13/2024	348	25.4		24.1	417	23.2	483	23.6	552	28.3	600	26.4	661																																02/28/2023	05/05/2023	07/13/2023	08/30/2023	10/30/2023																69	135	204	252	313															
3062	3062	BXD169	CD	F	Euthanized	774	02/14/2019	03/04/2020	03/29/2021	384	21.8		23.4	417	21.4	489	23.1	551	23.1	616	23.3	665	21.9	743	22.5	774																												04/06/2020	06/17/2020	08/18/2020	10/22/2020	12/10/2020	02/26/2021	03/29/2021														33	105	167	232	281	359	390													
3063	3063	BXD169	CD	F	Euthanized	616	02/14/2019	03/04/2020	10/22/2020	384	22.9		26.4	417	25.2	489	24.2	551	32.1	616																																		04/06/2020	06/17/2020	08/18/2020	10/22/2020																	33	105	167	232																
3143	3143	BXD14	CD	F	Euthanized	564	06/27/2019	08/07/2020	01/11/2021	407	36.1		32.2	418	32.7	482																																						08/18/2020	10/21/2020																			11	75																		
95	95	BXD11	CD	F	Harvest	741	02/01/2011	02/13/2012	02/11/2013	377	23	02/13/2012	21.5	419	23.4	498	23.1	577	22.9	632	21.9	731																																03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013																42	121	200	255	354															
96	96	BXD11	CD	F	Harvest	741	02/01/2011	02/13/2012	02/11/2013	377	31.3	02/13/2012	27.2	419	27.4	498	26.3	577	27.3	632	21.9	731																																03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013																42	121	200	255	354															
5799	5799	BXD8	CD	F	Euthanized	702	09/05/2022	08/11/2023	08/07/2024	340	39.2		39.6	420	42.5	469	39.5	536	38.2	597	38.7	674																																10/30/2023	12/18/2023	02/23/2024	04/24/2024	07/10/2024																80	129	196	257	334															
87	87	BXD32	CD	F	Harvest	742	01/31/2011	02/13/2012	02/11/2013	378	36.5	02/13/2012	32	420	28.4	499	26.7	578	27	633	25.6	732																																03/26/2012	06/13/2012	08/31/2012	10/25/2012	02/01/2013																42	121	200	255	354															
